"KundenadressePLZ","Ort","Land","Sum(Totalbetrag)","adresse","coordinate","latitude","longitude"
5325,"Leibstadt","Schweiz",5070.4,"5325 Leibstadt, Schweiz","47.5899397 8.173178",47.5899397,8.173178
5326,"Schwaderloch","Schweiz",2037.25,"5326 Schwaderloch, Schweiz","47.5856491 8.1459663",47.5856491,8.1459663
5330,"Bad Zurzach","Schweiz",29942.550000000003,"5330 Bad Zurzach, Schweiz","47.5881273 8.2835612",47.5881273,8.2835612
5332,"Rekingen AG","Schweiz",2638.9500000000007,"5332 Rekingen AG, Schweiz","47.5679197 8.3233312",47.5679197,8.3233312
5333,"Baldingen","Schweiz",76.8,"5333 Baldingen, Schweiz","47.5564638 8.3108317",47.5564638,8.3108317
5334,"Böbikon","Schweiz",2064.3,"5334 Böbikon, Schweiz","47.5539346 8.331218999999999",47.5539346,8.331218999999999
5400,"Baden","Schweiz",5954.249999999997,"5400 Baden, Schweiz","47.46850509999999 8.2972173",47.46850509999999,8.2972173
5405,"Dättwil AG","Schweiz",3324.3000000000006,"5405 Dättwil AG, Schweiz","47.4550943 8.287015",47.4550943,8.287015
5406,"Rütihof","Schweiz",3643.1,"5406 Rütihof, Schweiz","47.4372804 8.2683749",47.4372804,8.2683749
5408,"Ennetbaden","Schweiz",3103.3000000000015,"5408 Ennetbaden, Schweiz","47.4795038 8.314324899999999",47.4795038,8.314324899999999
5412,"Gebenstorf","Schweiz",1747.9000000000003,"5412 Gebenstorf, Schweiz","47.4794177 8.2488104",47.4794177,8.2488104
5413,"Birmenstorf AG","Schweiz",1529.3500000000001,"5413 Birmenstorf AG, Schweiz","47.4611479 8.246021299999999",47.4611479,8.246021299999999
5415,"Hertenstein AG","Schweiz",2976.5,"5415 Hertenstein AG, Schweiz","47.4864893 8.3114796",47.4864893,8.3114796
5416,"Kirchdorf AG","Schweiz",552.8000000000001,"5416 Kirchdorf AG, Schweiz","47.49661769999999 8.274168099999999",47.49661769999999,8.274168099999999
5417,"Untersiggenthal","Schweiz",4489.25,"5417 Untersiggenthal, Schweiz","47.510648 8.2609423",47.510648,8.2609423
5420,"Ehrendingen","Schweiz",9013.3,"5420 Ehrendingen, Schweiz","47.4972188 8.342054",47.4972188,8.342054
5423,"Freienwil","Schweiz",1319.95,"5423 Freienwil, Schweiz","47.5035705 8.3280246",47.5035705,8.3280246
5425,"Schneisingen","Schweiz",5398.3499999999985,"5425 Schneisingen, Schweiz","47.5196737 8.3607803",47.5196737,8.3607803
5426,"Lengnau AG","Schweiz",3676.0000000000005,"5426 Lengnau AG, Schweiz","47.5256823 8.3261442",47.5256823,8.3261442
5430,"Wettingen","Schweiz",15816.099999999997,"5430 Wettingen, Schweiz","47.4650388 8.344792",47.4650388,8.344792
5432,"Neuenhof","Schweiz",16571.250000000007,"5432 Neuenhof, Schweiz","47.4443768 8.323532499999999",47.4443768,8.323532499999999
5436,"Würenlos","Schweiz",10244.500000000007,"5436 Würenlos, Schweiz","47.4439694 8.3628843",47.4439694,8.3628843
5442,"Fislisbach","Schweiz",3076.3500000000004,"5442 Fislisbach, Schweiz","47.436874 8.2909952",47.436874,8.2909952
5443,"Niederrohrdorf","Schweiz",5610.849999999999,"5443 Niederrohrdorf, Schweiz","47.4215186 8.2986299",47.4215186,8.2986299
5444,"Künten","Schweiz",2025.15,"5444 Künten, Schweiz","47.3851291 8.3243283",47.3851291,8.3243283
5445,"Eggenwil","Schweiz",3182.4500000000016,"5445 Eggenwil, Schweiz","47.374179 8.3392883",47.374179,8.3392883
5452,"Oberrohrdorf","Schweiz",5656.65,"5452 Oberrohrdorf, Schweiz","47.423424 8.3155322",47.423424,8.3155322
5453,"Remetschwil","Schweiz",2702.7999999999997,"5453 Remetschwil, Schweiz","47.4070684 8.3277415",47.4070684,8.3277415
5454,"Bellikon","Schweiz",2674.8500000000004,"5454 Bellikon, Schweiz","47.3956791 8.3486479",47.3956791,8.3486479
5462,"Siglistorf","Schweiz",472.15,"5462 Siglistorf, Schweiz","47.5451227 8.379833999999999",47.5451227,8.379833999999999
5463,"Wislikofen","Schweiz",2521.800000000001,"5463 Wislikofen, Schweiz","47.5547483 8.3682055",47.5547483,8.3682055
5464,"Rümikon AG","Schweiz",348.0,"5464 Rümikon AG, Schweiz","47.5631181 8.3889741",47.5631181,8.3889741
5465,"Mellikon","Schweiz",2433.9,"5465 Mellikon, Schweiz","47.561336 8.345768699999999",47.561336,8.345768699999999
5467,"Fisibach","Schweiz",481.0,"5467 Fisibach, Schweiz","47.5641469 8.4086047",47.5641469,8.4086047
5502,"Hunzenschwil","Schweiz",6389.6500000000015,"5502 Hunzenschwil, Schweiz","47.3847241 8.1246372",47.3847241,8.1246372
5503,"Schafisheim","Schweiz",2250.2999999999997,"5503 Schafisheim, Schweiz","47.3773199 8.1427231",47.3773199,8.1427231
5504,"Othmarsingen","Schweiz",2730.2499999999995,"5504 Othmarsingen, Schweiz","47.4029436 8.2144859",47.4029436,8.2144859
5505,"Brunegg","Schweiz",478.75,"5505 Brunegg, Schweiz","47.417435 8.2186858",47.417435,8.2186858
5506,"Mägenwil","Schweiz",1202.4,"5506 Mägenwil, Schweiz","47.411323 8.235072100000002",47.411323,8.235072100000002
5507,"Mellingen","Schweiz",3976.4500000000003,"5507 Mellingen, Schweiz","47.4210412 8.271213699999999",47.4210412,8.271213699999999
5512,"Wohlenschwil","Schweiz",3408.35,"5512 Wohlenschwil, Schweiz","47.4148688 8.254268999999999",47.4148688,8.254268999999999
5522,"Tägerig","Schweiz",4311.500000000001,"5522 Tägerig, Schweiz","47.403857 8.2786916",47.403857,8.2786916
5524,"Nesselnbach","Schweiz",5105.750000000001,"5524 Nesselnbach, Schweiz","47.38909 8.29158",47.38909,8.29158
5525,"Fischbach-Göslikon","Schweiz",9253.200000000003,"5525 Fischbach-Göslikon, Schweiz","47.3709809 8.3081426",47.3709809,8.3081426
5600,"Lenzburg","Schweiz",10334.899999999994,"5600 Lenzburg, Schweiz","47.3904443 8.172154500000001",47.3904443,8.172154500000001
5603,"Staufen","Schweiz",2923.8500000000004,"5603 Staufen, Schweiz","47.3821933 8.160136699999999",47.3821933,8.160136699999999
5604,"Hendschiken","Schweiz",1542.6,"5604 Hendschiken, Schweiz","47.3858289 8.2125518",47.3858289,8.2125518
5605,"Dottikon","Schweiz",8201.149999999996,"5605 Dottikon, Schweiz","47.3830192 8.2430405",47.3830192,8.2430405
5606,"Dintikon","Schweiz",2355.4500000000003,"5606 Dintikon, Schweiz","47.3630416 8.2210603",47.3630416,8.2210603
5607,"Hägglingen","Schweiz",4230.449999999999,"5607 Hägglingen, Schweiz","47.3920655 8.2627638",47.3920655,8.2627638
5608,"Stetten AG","Schweiz",5199.199999999999,"5608 Stetten AG, Schweiz","47.401339 8.3048433",47.401339,8.3048433
5610,"Wohlen AG","Schweiz",31657.400000000027,"5610 Wohlen AG, Schweiz","47.3508817 8.2870507",47.3508817,8.2870507
5611,"Anglikon","Schweiz",2116.8000000000006,"5611 Anglikon, Schweiz","47.36505 8.262229999999999",47.36505,8.262229999999999
5612,"Villmergen","Schweiz",8546.999999999998,"5612 Villmergen, Schweiz","47.3446612 8.236875",47.3446612,8.236875
5613,"Hilfikon","Schweiz",343.7,"5613 Hilfikon, Schweiz","47.3331334 8.2465197",47.3331334,8.2465197
5614,"Sarmenstorf","Schweiz",9333.75000000001,"5614 Sarmenstorf, Schweiz","47.3140177 8.2521253",47.3140177,8.2521253
5615,"Fahrwangen","Schweiz",4262.849999999999,"5615 Fahrwangen, Schweiz","47.2946906 8.2420267",47.2946906,8.2420267
5616,"Meisterschwanden","Schweiz",2778.15,"5616 Meisterschwanden, Schweiz","47.2933939 8.2310441",47.2933939,8.2310441
5617,"Tennwil","Schweiz",2167.7000000000003,"5617 Tennwil, Schweiz","47.3067267 8.2215858",47.3067267,8.2215858
5618,"Bettwil","Schweiz",1019.8,"5618 Bettwil, Schweiz","47.2904038 8.2724122",47.2904038,8.2724122
5619,"Büttikon AG","Schweiz",8375.849999999997,"5619 Büttikon AG, Schweiz","47.32864 8.2722771",47.32864,8.2722771
5620,"Bremgarten AG","Schweiz",12943.550000000001,"5620 Bremgarten AG, Schweiz","47.3579427 8.3254305",47.3579427,8.3254305
5621,"Zufikon","Schweiz",6611.5499999999965,"5621 Zufikon, Schweiz","47.3456979 8.358160999999999",47.3456979,8.358160999999999
5622,"Waltenschwil","Schweiz",19596.850000000013,"5622 Waltenschwil, Schweiz","47.3329265 8.2969192",47.3329265,8.2969192
5623,"Boswil","Schweiz",5906.4,"5623 Boswil, Schweiz","47.3000881 8.308459299999999",47.3000881,8.308459299999999
5624,"Waldhäusern AG","Schweiz",5117.149999999999,"5624 Waldhäusern AG, Schweiz","47.327 8.315",47.327,8.315
5625,"Kallern","Schweiz",207.0,"5625 Kallern, Schweiz","47.3136422 8.291278199999999",47.3136422,8.291278199999999
5626,"Hermetschwil-Staffeln","Schweiz",2014.5000000000005,"5626 Hermetschwil-Staffeln, Schweiz","47.3294732 8.3443004",47.3294732,8.3443004
5627,"Besenbüren","Schweiz",6311.250000000002,"5627 Besenbüren, Schweiz","47.3145799 8.3459672",47.3145799,8.3459672
5628,"Aristau","Schweiz",3023.100000000001,"5628 Aristau, Schweiz","47.2861314 8.364799",47.2861314,8.364799
5630,"Muri AG","Schweiz",12124.45,"5630 Muri AG, Schweiz","47.2735792 8.341556599999999",47.2735792,8.341556599999999
5632,"Buttwil","Schweiz",3363.4,"5632 Buttwil, Schweiz","47.267992 8.310801399999999",47.267992,8.310801399999999
5634,"Merenschwand","Schweiz",5652.599999999999,"5634 Merenschwand, Schweiz","47.2651337 8.38278",47.2651337,8.38278
5636,"Benzenschwil","Schweiz",969.0999999999999,"5636 Benzenschwil, Schweiz","47.2479093 8.3648949",47.2479093,8.3648949
5637,"Geltwil","Schweiz",3271.3499999999985,"5637 Geltwil, Schweiz","47.2492718 8.3222253",47.2492718,8.3222253
5642,"Mühlau","Schweiz",3521.9499999999994,"5642 Mühlau, Schweiz","47.2353884 8.386068999999999",47.2353884,8.386068999999999
5643,"Alikon","Schweiz",2998.2999999999997,"5643 Alikon, Schweiz","47.19886 8.35946",47.19886,8.35946
5644,"Auw","Schweiz",5492.699999999999,"5644 Auw, Schweiz","47.2170135 8.368566699999999",47.2170135,8.368566699999999
5645,"Aettenschwil","Schweiz",232.64999999999998,"5645 Aettenschwil, Schweiz","47.18421 8.37183",47.18421,8.37183
5646,"Abtwil AG","Schweiz",1024.1,"5646 Abtwil AG, Schweiz","47.1763608 8.353566899999999",47.1763608,8.353566899999999
5647,"Oberrüti","Schweiz",2136.85,"5647 Oberrüti, Schweiz","47.1654711 8.4015803",47.1654711,8.4015803
5702,"Niederlenz","Schweiz",2326.15,"5702 Niederlenz, Schweiz","47.40108840000001 8.171620299999999",47.40108840000001,8.171620299999999
5703,"Seon","Schweiz",11996.000000000004,"5703 Seon, Schweiz","47.3506042 8.154067999999999",47.3506042,8.154067999999999
5704,"Egliswil","Schweiz",13494.649999999998,"5704 Egliswil, Schweiz","47.3480654 8.1895463",47.3480654,8.1895463
5705,"Hallwil","Schweiz",3661.5000000000005,"5705 Hallwil, Schweiz","47.3265684 8.1803245",47.3265684,8.1803245
5706,"Boniswil","Schweiz",627.45,"5706 Boniswil, Schweiz","47.3108301 8.1938747",47.3108301,8.1938747
5707,"Seengen","Schweiz",5679.699999999999,"5707 Seengen, Schweiz","47.3270712 8.2076206",47.3270712,8.2076206
5708,"Birrwil","Schweiz",2352.7,"5708 Birrwil, Schweiz","47.2911236 8.1942098",47.2911236,8.1942098
5712,"Beinwil am See","Schweiz",9054.199999999999,"5712 Beinwil am See, Schweiz","47.26575949999999 8.2049532",47.26575949999999,8.2049532
5722,"Gränichen","Schweiz",28307.699999999993,"5722 Gränichen, Schweiz","47.3487239 8.111316000000002",47.3487239,8.111316000000002
5723,"Teufenthal AG","Schweiz",3475.55,"5723 Teufenthal AG, Schweiz","47.329831 8.1147283",47.329831,8.1147283
5724,"Dürrenäsch","Schweiz",3196.8500000000004,"5724 Dürrenäsch, Schweiz","47.3208129 8.1575617",47.3208129,8.1575617
5725,"Leutwil","Schweiz",1682.1999999999998,"5725 Leutwil, Schweiz","47.3072787 8.174762399999999",47.3072787,8.174762399999999
5726,"Unterkulm","Schweiz",5548.799999999999,"5726 Unterkulm, Schweiz","47.3145302 8.1075635",47.3145302,8.1075635
5727,"Oberkulm","Schweiz",4270.299999999999,"5727 Oberkulm, Schweiz","47.2935638 8.1256447",47.2935638,8.1256447
5728,"Gontenschwil","Schweiz",8826.0,"5728 Gontenschwil, Schweiz","47.2629664 8.1409416",47.2629664,8.1409416
5732,"Zetzwil","Schweiz",1369.1000000000001,"5732 Zetzwil, Schweiz","47.288418 8.1633046",47.288418,8.1633046
5733,"Leimbach AG","Schweiz",99.0,"5733 Leimbach AG, Schweiz","47.2744264 8.1698147",47.2744264,8.1698147
5734,"Reinach AG","Schweiz",10588.800000000003,"5734 Reinach AG, Schweiz","47.2604383 8.1763195",47.2604383,8.1763195
5735,"Pfeffikon LU","Schweiz",1277.8000000000002,"5735 Pfeffikon LU, Schweiz","47.2468436 8.176336599999999",47.2468436,8.176336599999999
5736,"Burg AG","Schweiz",829.9,"5736 Burg AG, Schweiz","47.2344157 8.1793473",47.2344157,8.1793473
5737,"Menziken","Schweiz",7756.900000000001,"5737 Menziken, Schweiz","47.2394831 8.194346699999999",47.2394831,8.194346699999999
5742,"Kölliken","Schweiz",8902.900000000001,"5742 Kölliken, Schweiz","47.330842 8.015926",47.330842,8.015926
5745,"Safenwil","Schweiz",8194.999999999998,"5745 Safenwil, Schweiz","47.3206345 7.986",47.3206345,7.986
5746,"Walterswil SO","Schweiz",590.4499999999999,"5746 Walterswil SO, Schweiz","47.3268638 7.969839299999999",47.3268638,7.969839299999999
6000,"Luzern","Schweiz",318.5,"6000 Luzern, Schweiz","47.05016819999999 8.3093072",47.05016819999999,8.3093072
6002,,,2810.0000000000005,,,,
6003,"Luzern","Schweiz",25842.35000000002,"6003 Luzern, Schweiz","47.0484552 8.2920023",47.0484552,8.2920023
6004,"Luzern","Schweiz",10551.599999999993,"6004 Luzern, Schweiz","47.0576196 8.300678",47.0576196,8.300678
6005,"Luzern","Schweiz",21937.45000000001,"6005 Luzern, Schweiz","47.0419512 8.3140814",47.0419512,8.3140814
6006,"Luzern","Schweiz",29335.350000000002,"6006 Luzern, Schweiz","47.0493957 8.346261499999999",47.0493957,8.346261499999999
6010,"Kriens","Schweiz",28561.100000000002,"6010 Kriens, Schweiz","47.0341978 8.277255199999999",47.0341978,8.277255199999999
6012,"Obernau","Schweiz",4954.8,"6012 Obernau, Schweiz","47.03084 8.2515",47.03084,8.2515
6013,"Eigenthal","Schweiz",567.0,"6013 Eigenthal, Schweiz","47.01001 8.21015",47.01001,8.21015
6014,"Luzern","Schweiz",15674.049999999996,"6014 Luzern, Schweiz","47.0588407 8.2500796",47.0588407,8.2500796
6015,"Luzern","Schweiz",4671.45,"6015 Luzern, Schweiz","47.0641228 8.278590699999999",47.0641228,8.278590699999999
6016,"Hellbühl","Schweiz",2008.55,"6016 Hellbühl, Schweiz","47.07058 8.19928",47.07058,8.19928
6017,"Ruswil","Schweiz",12832.799999999997,"6017 Ruswil, Schweiz","47.0840593 8.1262881",47.0840593,8.1262881
6018,"Buttisholz","Schweiz",6965.049999999999,"6018 Buttisholz, Schweiz","47.114231 8.0923935",47.114231,8.0923935
6019,"Sigigen","Schweiz",679.0,"6019 Sigigen, Schweiz","47.0635073 8.1352953",47.0635073,8.1352953
6020,"Emmenbrücke","Schweiz",33165.15000000006,"6020 Emmenbrücke, Schweiz","47.0771818 8.2674067",47.0771818,8.2674067
6022,"Grosswangen","Schweiz",33333.20000000001,"6022 Grosswangen, Schweiz","47.1367735 8.0509437",47.1367735,8.0509437
6023,"Rothenburg","Schweiz",15645.049999999994,"6023 Rothenburg, Schweiz","47.0936155 8.2716874",47.0936155,8.2716874
6024,"Hildisrieden","Schweiz",4088.55,"6024 Hildisrieden, Schweiz","47.14866010000001 8.228173",47.14866010000001,8.228173
6025,"Neudorf","Schweiz",4568.200000000001,"6025 Neudorf, Schweiz","47.1791998 8.2129935",47.1791998,8.2129935
6026,"Rain","Schweiz",7213.649999999998,"6026 Rain, Schweiz","47.12766 8.25356",47.12766,8.25356
6027,"Römerswil LU","Schweiz",749.7,"6027 Römerswil LU, Schweiz","47.1697587 8.2446583",47.1697587,8.2446583
6028,"Herlisberg","Schweiz",15.0,"6028 Herlisberg, Schweiz","47.1979286 8.230457099999999",47.1979286,8.230457099999999
6030,"Ebikon","Schweiz",23306.000000000022,"6030 Ebikon, Schweiz","47.08164499999999 8.3407354",47.08164499999999,8.3407354
6032,"Emmen","Schweiz",8460.949999999999,"6032 Emmen, Schweiz","47.0938162 8.308271999999999",47.0938162,8.308271999999999
6033,"Buchrain","Schweiz",5101.549999999999,"6033 Buchrain, Schweiz","47.09638289999999 8.3477709",47.09638289999999,8.3477709
6034,"Inwil","Schweiz",5252.2,"6034 Inwil, Schweiz","47.1287795 8.366640199999999",47.1287795,8.366640199999999
6035,"Perlen","Schweiz",769.4,"6035 Perlen, Schweiz","47.11068 8.36224",47.11068,8.36224
6036,"Dierikon","Schweiz",956.9,"6036 Dierikon, Schweiz","47.0972269 8.3668411",47.0972269,8.3668411
6037,"Root","Schweiz",5352.899999999999,"6037 Root, Schweiz","47.109598 8.3940725",47.109598,8.3940725
6038,"Gisikon","Schweiz",3026.6000000000004,"6038 Gisikon, Schweiz","47.1276261 8.4012374",47.1276261,8.4012374
6039,"Root Längenbold","Schweiz",99.0,"6039 Root Längenbold, Schweiz","47.10420999999999 8.37488",47.10420999999999,8.37488
6042,"Dietwil","Schweiz",5478.650000000001,"6042 Dietwil, Schweiz","47.1462566 8.395890399999999",47.1462566,8.395890399999999
6043,"Adligenswil","Schweiz",24203.54999999999,"6043 Adligenswil, Schweiz","47.07123439999999 8.3657653",47.07123439999999,8.3657653
6044,"Udligenswil","Schweiz",3178.9999999999986,"6044 Udligenswil, Schweiz","47.0905768 8.4016959",47.0905768,8.4016959
6045,"Meggen","Schweiz",13447.649999999996,"6045 Meggen, Schweiz","47.0502862 8.3675336",47.0502862,8.3675336
6047,"Kastanienbaum","Schweiz",1826.9,"6047 Kastanienbaum, Schweiz","47.00777799999999 8.339722",47.00777799999999,8.339722
6048,"Horw","Schweiz",12614.05,"6048 Horw, Schweiz","47.0184461 8.3079399",47.0184461,8.3079399
6052,"Hergiswil NW","Schweiz",5604.050000000002,"6052 Hergiswil NW, Schweiz","46.9883344 8.2774444",46.9883344,8.2774444
6053,"Alpnachstad","Schweiz",920.75,"6053 Alpnachstad, Schweiz","46.9380412 8.2701754",46.9380412,8.2701754
6055,"Alpnach Dorf","Schweiz",11623.24999999999,"6055 Alpnach Dorf, Schweiz","46.9380412 8.2701754",46.9380412,8.2701754
6056,"Kägiswil","Schweiz",4117.45,"6056 Kägiswil, Schweiz","46.9225562 8.263263",46.9225562,8.263263
6060,"Sarnen","Schweiz",5999.800000000001,"6060 Sarnen, Schweiz","46.8959313 8.245675799999999",46.8959313,8.245675799999999
6062,"Wilen (Sarnen)","Schweiz",2594.1499999999996,"6062 Wilen (Sarnen), Schweiz","46.87473 8.20998",46.87473,8.20998
6063,"Stalden (Sarnen)","Schweiz",2266.8,"6063 Stalden (Sarnen), Schweiz","46.88486 8.20099",46.88486,8.20099
6064,"Kerns","Schweiz",6770.549999999999,"6064 Kerns, Schweiz","46.9022606 8.2763586",46.9022606,8.2763586
6066,"St. Niklausen OW","Schweiz",258.7,"6066 St. Niklausen OW, Schweiz","46.8752544 8.2822528",46.8752544,8.2822528
6067,"Melchtal","Schweiz",66.4,"6067 Melchtal, Schweiz","46.834079 8.2892318",46.834079,8.2892318
6072,"Sachseln","Schweiz",7891.499999999999,"6072 Sachseln, Schweiz","46.8671605 8.2393778",46.8671605,8.2393778
6073,"Flüeli-Ranft","Schweiz",1098.3,"6073 Flüeli-Ranft, Schweiz","46.8720321 8.2689076",46.8720321,8.2689076
6074,"Giswil","Schweiz",6812.050000000001,"6074 Giswil, Schweiz","46.838212 8.1872814",46.838212,8.1872814
6078,"Bürglen OW","Schweiz",3331.099999999999,"6078 Bürglen OW, Schweiz","46.8119551 8.1656313",46.8119551,8.1656313
6083,"Hasliberg Hohfluh","Schweiz",87.0,"6083 Hasliberg Hohfluh, Schweiz","46.75009619999999 8.176326099999999",46.75009619999999,8.176326099999999
6085,"Hasliberg Goldern","Schweiz",429.4,"6085 Hasliberg Goldern, Schweiz","46.75009619999999 8.176326099999999",46.75009619999999,8.176326099999999
6086,"Hasliberg Reuti","Schweiz",2521.6500000000005,"6086 Hasliberg Reuti, Schweiz","46.75009619999999 8.176326099999999",46.75009619999999,8.176326099999999
6102,"Malters","Schweiz",10717.0,"6102 Malters, Schweiz","47.03428479999999 8.1831137",47.03428479999999,8.1831137
6103,"Schwarzenberg LU","Schweiz",3105.5,"6103 Schwarzenberg LU, Schweiz","46.99072080000001 8.176533899999999",46.99072080000001,8.176533899999999
6105,"Schachen LU","Schweiz",1095.75,"6105 Schachen LU, Schweiz","47.0360071 8.1448783",47.0360071,8.1448783
6106,"Werthenstein","Schweiz",461.8,"6106 Werthenstein, Schweiz","47.0483679 8.1000315",47.0483679,8.1000315
6110,"Fontannen b. Wolhusen","Schweiz",5830.849999999997,"6110 Fontannen b. Wolhusen, Schweiz","47.036066 8.0393251",47.036066,8.0393251
6112,"Doppleschwand","Schweiz",513.1,"6112 Doppleschwand, Schweiz","47.014662 8.0461732",47.014662,8.0461732
6113,"Romoos","Schweiz",271.85,"6113 Romoos, Schweiz","47.01106859999999 8.0276847",47.01106859999999,8.0276847
6114,"Steinhuserberg","Schweiz",8522.550000000003,"6114 Steinhuserberg, Schweiz","47.0390501 8.056819899999999",47.0390501,8.056819899999999
6122,"Menznau","Schweiz",554.25,"6122 Menznau, Schweiz","47.0831969 8.0388779",47.0831969,8.0388779
6123,"Geiss","Schweiz",747.25,"6123 Geiss, Schweiz","47.090548 8.055841",47.090548,8.055841
6125,"Menzberg","Schweiz",667.5500000000001,"6125 Menzberg, Schweiz","47.040556 7.997222",47.040556,7.997222
6126,"Daiwil","Schweiz",94.5,"6126 Daiwil, Schweiz","47.09666499999999 8.012563199999999",47.09666499999999,8.012563199999999
6130,"Willisau","Schweiz",5718.3,"6130 Willisau, Schweiz","47.1211466 7.9925886",47.1211466,7.9925886
6133,"Hergiswil b. Willisau","Schweiz",876.15,"6133 Hergiswil b. Willisau, Schweiz","47.0648206 7.959008",47.0648206,7.959008
6142,"Gettnau","Schweiz",1313.35,"6142 Gettnau, Schweiz","47.1381308 7.961670400000001",47.1381308,7.961670400000001
6143,"Ohmstal","Schweiz",1891.6500000000003,"6143 Ohmstal, Schweiz","47.1607981 7.9530917",47.1607981,7.9530917
6144,"Zell LU","Schweiz",1317.5000000000002,"6144 Zell LU, Schweiz","47.139762 7.938244600000001",47.139762,7.938244600000001
6145,"Fischbach LU","Schweiz",1234.5,"6145 Fischbach LU, Schweiz","47.1518205 7.9057983",47.1518205,7.9057983
6146,"Grossdietwil","Schweiz",264.0,"6146 Grossdietwil, Schweiz","47.16306400000001 7.885055500000001",47.16306400000001,7.885055500000001
6147,"Altbüron","Schweiz",166.3,"6147 Altbüron, Schweiz","47.1823166 7.8811574",47.1823166,7.8811574
6152,"Hüswil","Schweiz",2268.1,"6152 Hüswil, Schweiz","47.12804999999999 7.904450000000001",47.12804999999999,7.904450000000001
6153,"Ufhusen","Schweiz",447.75,"6153 Ufhusen, Schweiz","47.1170905 7.893997600000001",47.1170905,7.893997600000001
6154,"Hofstatt","Schweiz",458.0,"6154 Hofstatt, Schweiz","47.0863087 7.9141195",47.0863087,7.9141195
6156,"Luthern Bad","Schweiz",1137.5,"6156 Luthern Bad, Schweiz","47.0271716 7.9250291",47.0271716,7.9250291
6162,"Rengg","Schweiz",4055.75,"6162 Rengg, Schweiz","47.0038 8.0908",47.0038,8.0908
6163,"Ebnet","Schweiz",431.25,"6163 Ebnet, Schweiz","47.0217823 8.0771345",47.0217823,8.0771345
6166,"Hasle LU","Schweiz",2742.300000000002,"6166 Hasle LU, Schweiz","46.9382378 8.0899652",46.9382378,8.0899652
6167,"Bramboden","Schweiz",1129.0,"6167 Bramboden, Schweiz","46.9792371 7.9850398",46.9792371,7.9850398
6170,"Schüpfheim","Schweiz",3488.7999999999997,"6170 Schüpfheim, Schweiz","46.9431775 8.019995999999999",46.9431775,8.019995999999999
6173,"Flühli LU","Schweiz",1065.3000000000002,"6173 Flühli LU, Schweiz","46.8830365 8.016260599999999",46.8830365,8.016260599999999
6174,"Sörenberg","Schweiz",2106.0499999999997,"6174 Sörenberg, Schweiz","46.8232565 8.0318306",46.8232565,8.0318306
6182,"Escholzmatt","Schweiz",5919.749999999997,"6182 Escholzmatt, Schweiz","46.9289069 7.944727100000001",46.9289069,7.944727100000001
6192,"Wiggen","Schweiz",899.1499999999999,"6192 Wiggen, Schweiz","46.89564 7.90874",46.89564,7.90874
6196,"Marbach LU","Schweiz",1674.0499999999997,"6196 Marbach LU, Schweiz","46.85393639999999 7.900123400000001",46.85393639999999,7.900123400000001
6197,"Schangnau","Schweiz",4166.499999999999,"6197 Schangnau, Schweiz","46.826807 7.85924",46.826807,7.85924
6203,"Sempach Station","Schweiz",706.55,"6203 Sempach Station, Schweiz","47.11636000000001 8.19435",47.11636000000001,8.19435
6204,"Sempach","Schweiz",5838.549999999996,"6204 Sempach, Schweiz","47.14074189999999 8.201868",47.14074189999999,8.201868
6205,"Eich","Schweiz",6466.9,"6205 Eich, Schweiz","47.1603059 8.1685081",47.1603059,8.1685081
6206,"Neuenkirch","Schweiz",7169.5499999999965,"6206 Neuenkirch, Schweiz","47.1008169 8.2027053",47.1008169,8.2027053
6207,"Nottwil","Schweiz",7488.049999999999,"6207 Nottwil, Schweiz","47.1257257 8.137588",47.1257257,8.137588
6208,"Oberkirch LU","Schweiz",3927.85,"6208 Oberkirch LU, Schweiz","47.15790860000001 8.0988664",47.15790860000001,8.0988664
6210,"Sursee","Schweiz",20899.45000000002,"6210 Sursee, Schweiz","47.17714729999999 8.1043593",47.17714729999999,8.1043593
6211,"Buchs LU","Schweiz",128.5,"6211 Buchs LU, Schweiz","47.20194499999999 8.033343",47.20194499999999,8.033343
6212,"Kaltbach","Schweiz",4229.35,"6212 Kaltbach, Schweiz","47.17788669999999 8.0609223",47.17788669999999,8.0609223
6213,"Knutwil","Schweiz",1256.55,"6213 Knutwil, Schweiz","47.1995882 8.0718749",47.1995882,8.0718749
6214,"Schenkon","Schweiz",4684.999999999999,"6214 Schenkon, Schweiz","47.1850966 8.130626",47.1850966,8.130626
6215,"Schwarzenbach Beromünster","Schweiz",3011.6,"6215 Schwarzenbach Beromünster, Schweiz","47.2321782 8.211376",47.2321782,8.211376
6216,"Mauensee","Schweiz",969.4,"6216 Mauensee, Schweiz","47.1667405 8.071189",47.1667405,8.071189
6217,"Kottwil","Schweiz",99.0,"6217 Kottwil, Schweiz","47.161944 8.045282",47.161944,8.045282
6218,"Ettiswil","Schweiz",2923.05,"6218 Ettiswil, Schweiz","47.1501373 8.019181699999999",47.1501373,8.019181699999999
6221,"Rickenbach LU","Schweiz",7416.4500000000035,"6221 Rickenbach LU, Schweiz","47.2191 8.15361",47.2191,8.15361
6222,"Gunzwil","Schweiz",5535.65,"6222 Gunzwil, Schweiz","47.1921984 8.1686856",47.1921984,8.1686856
6231,"Schlierbach","Schweiz",298.45,"6231 Schlierbach, Schweiz","47.2252741 8.118118100000002",47.2252741,8.118118100000002
